Codigo_ID,Categoria,Tipo_Pieza,Material,Diametro_mm,Diametro_pulg,Resistencia,Union,Peso_valor,Peso_unidad,Precio_sin_IVA_CLP,Origen_precio,Descripcion
01-03-001-041-630,Tuberias,Tuberia,HDPE,630,24,PN4,TF,30.08,kg/m,,,"TUBERIA HDPE TF DE/DN 630 mm (24"") PN4 L = 12 m"
01-03-001-033-630,Tuberias,Tuberia,HDPE,630,24,PN5,TF,37.42,kg/m,,,"TUBERIA HDPE TF DE/DN 630 mm (24"") PN5 L = 12 m"
01-03-001-026-630,Tuberias,Tuberia,HDPE,630,24,PN6,TF,46.32,kg/m,,,"TUBERIA HDPE TF DE/DN 630 mm (24"") PN6 L = 12 m"
01-03-001-021-630,Tuberias,Tuberia,HDPE,630,24,PN8,TF,57.2,kg/m,,,"TUBERIA HDPE TF DE/DN 630 mm (24"") PN8 L = 12 m"
01-03-001-136-630,Tuberias,Tuberia,HDPE,630,24,PN12.5,TF,85.38,kg/m,,,"TUBERIA HDPE TF DE/DN 630 mm (24"") PN12.5 L = 12 m"
04-04-001-116-050,Valvulas,Valvula compuerta elastomerica,Fierro ductil,50,2,PN10/16,B,11.0,kg,,,"VALV. COMPUERTA ELAST. FD B DE/DN 50 mm (2"") PN10/16"
04-04-001-116-080,Valvulas,Valvula compuerta elastomerica,Fierro ductil,80,3,PN10/16,B,18.0,kg,73638.0,WEB,"VALV. COMPUERTA ELAST. FD B DE/DN 80 mm (3"") PN10/16"
04-04-001-116-100,Valvulas,Valvula compuerta elastomerica,Fierro ductil,100,4,PN10/16,B,23.0,kg,90243.0,WEB,"VALV. COMPUERTA ELAST. FD B DE/DN 100 mm (4"") PN10/16"
04-04-001-116-125,Valvulas,Valvula compuerta elastomerica,Fierro ductil,125,5,PN10/16,B,31.0,kg,128507.0,WEB,"VALV. COMPUERTA ELAST. FD B DE/DN 125 mm (5"") PN10/16"
04-04-001-116-150,Valvulas,Valvula compuerta elastomerica,Fierro ductil,150,6,PN10/16,B,40.0,kg,184926.0,WEB,"VALV. COMPUERTA ELAST. FD B DE/DN 150 mm (6"") PN10/16"
04-04-001-116-200,Valvulas,Valvula compuerta elastomerica,Fierro ductil,200,8,PN10/16,B,60.0,kg,275712.0,Impofusion,"VALV. COMPUERTA ELAST. FD B DE/DN 200 mm (8"") PN10/16"
04-04-001-116-250,Valvulas,Valvula compuerta elastomerica,Fierro ductil,250,10,PN10/16,B,90.0,kg,,,"VALV. COMPUERTA ELAST. FD B DE/DN 250 mm (10"") PN10/16"
04-04-001-116-300,Valvulas,Valvula compuerta elastomerica,Fierro ductil,300,12,PN10/16,B,118.0,kg,,,"VALV. COMPUERTA ELAST. FD B DE/DN 300 mm (12"") PN10/16"
04-04-001-116-350,Valvulas,Valvula compuerta elastomerica,Fierro ductil,350,14,PN10/16,B,161.0,kg,,,"VALV. COMPUERTA ELAST. FD B DE/DN 350 mm (14"") PN10/16"
04-04-001-116-400,Valvulas,Valvula compuerta elastomerica,Fierro ductil,400,16,PN10/16,B,210.0,kg,,,"VALV. COMPUERTA ELAST. FD B DE/DN 400 mm (16"") PN10/16"
04-04-001-116-450,Valvulas,Valvula compuerta elastomerica,Fierro ductil,450,18,PN10/16,B,321.0,kg,,,"VALV. COMPUERTA ELAST. FD B DE/DN 450 mm (18"") PN10/16"
04-04-001-116-500,Valvulas,Valvula compuerta elastomerica,Fierro ductil,500,20,PN10/16,B,445.0,kg,,,"VALV. COMPUERTA ELAST. FD B DE/DN 500 mm (20"") PN10/16"
04-04-001-116-600,Valvulas,Valvula compuerta elastomerica,Fierro ductil,600,24,PN10/16,B,543.0,kg,,,"VALV. COMPUERTA ELAST. FD B DE/DN 600 mm (24"") PN10/16"
04-04-002-000-050,Valvulas,Valvula retencion doble clapeta,Fierro ductil,50,2,,B,1.46,kg,,,"VALV. RET. DOBLE CLAPETA FD B DE/DN 50 mm (2"")"
04-04-002-000-080,Valvulas,Valvula retencion doble clapeta,Fierro ductil,80,3,,B,3.5,kg,,,"VALV. RET. DOBLE CLAPETA FD B DE/DN 80 mm (3"")"
04-04-002-000-100,Valvulas,Valvula retencion doble clapeta,Fierro ductil,100,4,,B,4.34,kg,,,"VALV. RET. DOBLE CLAPETA FD B DE/DN 100 mm (4"")"
04-04-002-000-125,Valvulas,Valvula retencion doble clapeta,Fierro ductil,125,5,,B,6.62,kg,,,"VALV. RET. DOBLE CLAPETA FD B DE/DN 125 mm (5"")"
04-04-002-000-150,Valvulas,Valvula retencion doble clapeta,Fierro ductil,150,6,,B,8.8,kg,,,"VALV. RET. DOBLE CLAPETA FD B DE/DN 150 mm (6"")"
04-04-002-000-200,Valvulas,Valvula retencion doble clapeta,Fierro ductil,200,8,,B,15.0,kg,,,"VALV. RET. DOBLE CLAPETA FD B DE/DN 200 mm (8"")"
04-04-002-000-250,Valvulas,Valvula retencion doble clapeta,Fierro ductil,250,10,,B,26.43,kg,,,"VALV. RET. DOBLE CLAPETA FD B DE/DN 250 mm (10"")"
04-04-002-000-300,Valvulas,Valvula retencion doble clapeta,Fierro ductil,300,12,,B,36.8,kg,,,"VALV. RET. DOBLE CLAPETA FD B DE/DN 300 mm (12"")"
04-04-003-025-040,Valvulas,Valvula control hidraulica Sigma EN,Fierro ductil,40,1.5,PN25,B,12.0,kg,,,"VALV. CTRL. HIDR. SIGMA EN FD B DE/DN 40 mm (1.5"") PN25"
04-04-003-025-050,Valvulas,Valvula control hidraulica Sigma EN,Fierro ductil,50,2,PN25,B,14.0,kg,,,"VALV. CTRL. HIDR. SIGMA EN FD B DE/DN 50 mm (2"") PN25"
04-04-003-025-065,Valvulas,Valvula control hidraulica Sigma EN,Fierro ductil,65,2.5,PN25,B,20.0,kg,,,"VALV. CTRL. HIDR. SIGMA EN FD B DE/DN 65 mm (2.5"") PN25"
04-04-003-025-080,Valvulas,Valvula control hidraulica Sigma EN,Fierro ductil,80,3,PN25,B,28.0,kg,,,"VALV. CTRL. HIDR. SIGMA EN FD B DE/DN 80 mm (3"") PN25"
04-04-003-025-100,Valvulas,Valvula control hidraulica Sigma EN,Fierro ductil,100,4,PN25,B,47.0,kg,,,"VALV. CTRL. HIDR. SIGMA EN FD B DE/DN 100 mm (4"") PN25"
04-04-003-025-150,Valvulas,Valvula control hidraulica Sigma EN,Fierro ductil,150,6,PN25,B,96.0,kg,,,"VALV. CTRL. HIDR. SIGMA EN FD B DE/DN 150 mm (6"") PN25"
04-04-003-025-200,Valvulas,Valvula control hidraulica Sigma EN,Fierro ductil,200,8,PN25,B,158.0,kg,,,"VALV. CTRL. HIDR. SIGMA EN FD B DE/DN 200 mm (8"") PN25"
04-04-003-025-250,Valvulas,Valvula control hidraulica Sigma EN,Fierro ductil,250,10,PN25,B,256.0,kg,,,"VALV. CTRL. HIDR. SIGMA EN FD B DE/DN 250 mm (10"") PN25"
04-04-003-025-300,Valvulas,Valvula control hidraulica Sigma EN,Fierro ductil,300,12,PN25,B,403.0,kg,,,"VALV. CTRL. HIDR. SIGMA EN FD B DE/DN 300 mm (12"") PN25"
04-04-003-025-400,Valvulas,Valvula control hidraulica Sigma EN,Fierro ductil,400,16,PN25,B,974.0,kg,,,"VALV. CTRL. HIDR. SIGMA EN FD B DE/DN 400 mm (16"") PN25"
04-04-004-025-065,Valvulas,Valvula control hidraulica Sigma ES,Fierro ductil,65,2.5,PN25,B,18.0,kg,,,"VALV. CTRL. HIDR. SIGMA ES FD B DE/DN 65 mm (2.5"") PN25"
04-04-004-025-080,Valvulas,Valvula control hidraulica Sigma ES,Fierro ductil,80,3,PN25,B,22.0,kg,,,"VALV. CTRL. HIDR. SIGMA ES FD B DE/DN 80 mm (3"") PN25"
04-04-004-025-100,Valvulas,Valvula control hidraulica Sigma ES,Fierro ductil,100,4,PN25,B,38.0,kg,,,"VALV. CTRL. HIDR. SIGMA ES FD B DE/DN 100 mm (4"") PN25"
04-04-004-025-150,Valvulas,Valvula control hidraulica Sigma ES,Fierro ductil,150,6,PN25,B,78.0,kg,,,"VALV. CTRL. HIDR. SIGMA ES FD B DE/DN 150 mm (6"") PN25"
04-04-004-025-200,Valvulas,Valvula control hidraulica Sigma ES,Fierro ductil,200,8,PN25,B,125.0,kg,,,"VALV. CTRL. HIDR. SIGMA ES FD B DE/DN 200 mm (8"") PN25"
04-04-004-025-250,Valvulas,Valvula control hidraulica Sigma ES,Fierro ductil,250,10,PN25,B,198.0,kg,,,"VALV. CTRL. HIDR. SIGMA ES FD B DE/DN 250 mm (10"") PN25"
04-04-004-025-300,Valvulas,Valvula control hidraulica Sigma ES,Fierro ductil,300,12,PN25,B,306.0,kg,,,"VALV. CTRL. HIDR. SIGMA ES FD B DE/DN 300 mm (12"") PN25"
04-04-004-025-350,Valvulas,Valvula control hidraulica Sigma ES,Fierro ductil,350,14,PN25,B,457.0,kg,,,"VALV. CTRL. HIDR. SIGMA ES FD B DE/DN 350 mm (14"") PN25"
04-04-004-025-400,Valvulas,Valvula control hidraulica Sigma ES,Fierro ductil,400,16,PN25,B,515.0,kg,,,"VALV. CTRL. HIDR. SIGMA ES FD B DE/DN 400 mm (16"") PN25"
04-04-004-025-450,Valvulas,Valvula control hidraulica Sigma ES,Fierro ductil,450,18,PN25,B,1024.0,kg,,,"VALV. CTRL. HIDR. SIGMA ES FD B DE/DN 450 mm (18"") PN25"
04-04-004-025-500,Valvulas,Valvula control hidraulica Sigma ES,Fierro ductil,500,20,PN25,B,1085.0,kg,,,"VALV. CTRL. HIDR. SIGMA ES FD B DE/DN 500 mm (20"") PN25"
04-04-004-025-600,Valvulas,Valvula control hidraulica Sigma ES,Fierro ductil,600,24,PN25,B,1290.0,kg,,,"VALV. CTRL. HIDR. SIGMA ES FD B DE/DN 600 mm (24"") PN25"
02-03-018-017-040,Fittings,Portabrida,HDPE,40,1 1/4,PN10,TF,0.09,kg,,,"PORTABRIDA HDPE TF DE 40 mm (1 1/4"") SDR17 PN10"
02-03-018-017-050,Fittings,Portabrida,HDPE,50,1 1/2,PN10,TF,0.12,kg,2101.0,RESCO,"PORTABRIDA HDPE TF DE 50 mm (1 1/2"") SDR17 PN10"
02-03-018-017-063,Fittings,Portabrida,HDPE,63,2,PN10,TF,0.18,kg,2587.0,RESCO,"PORTABRIDA HDPE TF DE 63 mm (2"") SDR17 PN10"
02-03-018-017-075,Fittings,Portabrida,HDPE,75,2 1/2,PN10,TF,0.27,kg,3490.0,RESCO,"PORTABRIDA HDPE TF DE 75 mm (2 1/2"") SDR17 PN10"
02-03-018-017-090,Fittings,Portabrida,HDPE,90,3,PN10,TF,0.4,kg,4293.0,RESCO,"PORTABRIDA HDPE TF DE 90 mm (3"") SDR17 PN10"
02-03-018-017-110,Fittings,Portabrida,HDPE,110,4,PN10,TF,0.46,kg,5154.0,RESCO,"PORTABRIDA HDPE TF DE 110 mm (4"") SDR17 PN10"
02-03-018-017-125,Fittings,Portabrida,HDPE,125,5,PN10,TF,0.72,kg,6498.0,RESCO,"PORTABRIDA HDPE TF DE 125 mm (5"") SDR17 PN10"
02-03-018-017-140,Fittings,Portabrida,HDPE,140,5 1/2,PN10,TF,1.0,kg,8355.0,RESCO,"PORTABRIDA HDPE TF DE 140 mm (5 1/2"") SDR17 PN10"
02-03-018-017-160,Fittings,Portabrida,HDPE,160,6,PN10,TF,1.18,kg,9929.0,RESCO,"PORTABRIDA HDPE TF DE 160 mm (6"") SDR17 PN10"
02-03-018-017-180,Fittings,Portabrida,HDPE,180,7,PN10,TF,1.22,kg,,,"PORTABRIDA HDPE TF DE 180 mm (7"") SDR17 PN10"
02-03-018-017-200,Fittings,Portabrida,HDPE,200,8,PN10,TF,2.2,kg,16513.0,RESCO,"PORTABRIDA HDPE TF DE 200 mm (8"") SDR17 PN10"
02-03-018-017-225,Fittings,Portabrida,HDPE,225,9,PN10,TF,2.2,kg,,,"PORTABRIDA HDPE TF DE 225 mm (9"") SDR17 PN10"
02-03-018-017-250,Fittings,Portabrida,HDPE,250,10,PN10,TF,3.95,kg,24636.0,RESCO,"PORTABRIDA HDPE TF DE 250 mm (10"") SDR17 PN10"
02-03-018-017-280,Fittings,Portabrida,HDPE,280,11,PN10,TF,4.07,kg,,,"PORTABRIDA HDPE TF DE 280 mm (11"") SDR17 PN10"
02-03-018-017-315,Fittings,Portabrida,HDPE,315,12,PN10,TF,5.49,kg,75252.0,RESCO,"PORTABRIDA HDPE TF DE 315 mm (12"") SDR17 PN10"
02-03-018-011-025,Fittings,Portabrida,HDPE,25,3/4,PN16,TF,0.04,kg,,,"PORTABRIDA HDPE TF DE 25 mm (3/4"") SDR11 PN16"
02-03-018-011-032,Fittings,Portabrida,HDPE,32,1,PN16,TF,0.05,kg,,,"PORTABRIDA HDPE TF DE 32 mm (1"") SDR11 PN16"
02-03-018-011-040,Fittings,Portabrida,HDPE,40,1 1/4,PN16,TF,0.07,kg,,,"PORTABRIDA HDPE TF DE 40 mm (1 1/4"") SDR11 PN16"
02-03-018-011-050,Fittings,Portabrida,HDPE,50,1 1/2,PN16,TF,0.11,kg,2101.0,RESCO,"PORTABRIDA HDPE TF DE 50 mm (1 1/2"") SDR11 PN16"
02-03-018-011-063,Fittings,Portabrida,HDPE,63,2,PN16,TF,0.18,kg,2587.0,RESCO,"PORTABRIDA HDPE TF DE 63 mm (2"") SDR11 PN16"
02-03-018-011-075,Fittings,Portabrida,HDPE,75,2 1/2,PN16,TF,0.2,kg,3490.0,RESCO,"PORTABRIDA HDPE TF DE 75 mm (2 1/2"") SDR11 PN16"
02-03-018-011-090,Fittings,Portabrida,HDPE,90,3,PN16,TF,0.44,kg,4293.0,RESCO,"PORTABRIDA HDPE TF DE 90 mm (3"") SDR11 PN16"
02-03-018-011-110,Fittings,Portabrida,HDPE,110,4,PN16,TF,0.67,kg,7555.0,WEB,"PORTABRIDA HDPE TF DE 110 mm (4"") SDR11 PN16"
02-03-018-011-125,Fittings,Portabrida,HDPE,125,5,PN16,TF,0.71,kg,6498.0,RESCO,"PORTABRIDA HDPE TF DE 125 mm (5"") SDR11 PN16"
02-03-018-011-140,Fittings,Portabrida,HDPE,140,5 1/2,PN16,TF,1.06,kg,8355.0,RESCO,"PORTABRIDA HDPE TF DE 140 mm (5 1/2"") SDR11 PN16"
02-03-018-011-160,Fittings,Portabrida,HDPE,160,6,PN16,TF,1.76,kg,17639.0,WEB,"PORTABRIDA HDPE TF DE 160 mm (6"") SDR11 PN16"
02-03-018-011-180,Fittings,Portabrida,HDPE,180,7,PN16,TF,1.73,kg,,,"PORTABRIDA HDPE TF DE 180 mm (7"") SDR11 PN16"
02-03-018-011-200,Fittings,Portabrida,HDPE,200,8,PN16,TF,2.8,kg,33605.0,WEB,"PORTABRIDA HDPE TF DE 200 mm (8"") SDR11 PN16"
02-03-018-011-250,Fittings,Portabrida,HDPE,250,10,PN16,TF,4.3,kg,49571.0,WEB,"PORTABRIDA HDPE TF DE 250 mm (10"") SDR11 PN16"
02-03-018-011-315,Fittings,Portabrida,HDPE,315,12,PN16,TF,6.9,kg,81504.0,WEB,"PORTABRIDA HDPE TF DE 315 mm (12"") SDR11 PN16"
02-03-001-017-063,Fittings,Codo 45°,HDPE,63,2,PN10,TF,0.16,kg,4062.0,Eurostandard,"CODO 45° HDPE TF DE 63 mm (2"") SDR17 PN10"
02-03-001-017-075,Fittings,Codo 45°,HDPE,75,2 1/2,PN10,TF,0.35,kg,5210.0,Eurostandard,"CODO 45° HDPE TF DE 75 mm (2 1/2"") SDR17 PN10"
02-03-001-017-090,Fittings,Codo 45°,HDPE,90,3,PN10,TF,0.53,kg,6987.0,Eurostandard,"CODO 45° HDPE TF DE 90 mm (3"") SDR17 PN10"
02-03-001-017-110,Fittings,Codo 45°,HDPE,110,4,PN10,TF,0.72,kg,10546.0,Eurostandard,"CODO 45° HDPE TF DE 110 mm (4"") SDR17 PN10"
02-03-001-017-125,Fittings,Codo 45°,HDPE,125,5,PN10,TF,1.08,kg,13756.0,Koalition,"CODO 45° HDPE TF DE 125 mm (5"") SDR17 PN10"
02-03-001-017-140,Fittings,Codo 45°,HDPE,140,5 1/2,PN10,TF,1.34,kg,,,"CODO 45° HDPE TF DE 140 mm (5 1/2"") SDR17 PN10"
02-03-001-017-160,Fittings,Codo 45°,HDPE,160,6,PN10,TF,1.88,kg,23482.0,Koalition,"CODO 45° HDPE TF DE 160 mm (6"") SDR17 PN10"
02-03-001-017-180,Fittings,Codo 45°,HDPE,180,7,PN10,TF,2.32,kg,,,"CODO 45° HDPE TF DE 180 mm (7"") SDR17 PN10"
02-03-001-017-200,Fittings,Codo 45°,HDPE,200,8,PN10,TF,3.19,kg,37888.0,Koalition,"CODO 45° HDPE TF DE 200 mm (8"") SDR17 PN10"
02-03-001-017-225,Fittings,Codo 45°,HDPE,225,9,PN10,TF,3.37,kg,,,"CODO 45° HDPE TF DE 225 mm (9"") SDR17 PN10"
02-03-001-017-250,Fittings,Codo 45°,HDPE,250,10,PN10,TF,5.21,kg,69976.0,Koalition,"CODO 45° HDPE TF DE 250 mm (10"") SDR17 PN10"
02-03-001-017-280,Fittings,Codo 45°,HDPE,280,11,PN10,TF,8.09,kg,,,"CODO 45° HDPE TF DE 280 mm (11"") SDR17 PN10"
02-03-001-017-315,Fittings,Codo 45°,HDPE,315,12,PN10,TF,11.03,kg,123025.0,Koalition,"CODO 45° HDPE TF DE 315 mm (12"") SDR17 PN10"
02-03-001-011-032,Fittings,Codo 45°,HDPE,32,1,PN16,TF,0.05,kg,,,"CODO 45° HDPE TF DE 32 mm (1"") SDR11 PN16"
02-03-001-011-040,Fittings,Codo 45°,HDPE,40,1 1/4,PN16,TF,0.08,kg,,,"CODO 45° HDPE TF DE 40 mm (1 1/4"") SDR11 PN16"
02-03-001-011-050,Fittings,Codo 45°,HDPE,50,1 1/2,PN16,TF,0.4,kg,3294.0,Eurostandard,"CODO 45° HDPE TF DE 50 mm (1 1/2"") SDR11 PN16"
02-03-001-011-063,Fittings,Codo 45°,HDPE,63,2,PN16,TF,0.22,kg,4062.0,Eurostandard,"CODO 45° HDPE TF DE 63 mm (2"") SDR11 PN16"
02-03-001-011-075,Fittings,Codo 45°,HDPE,75,2 1/2,PN16,TF,0.38,kg,5210.0,Eurostandard,"CODO 45° HDPE TF DE 75 mm (2 1/2"") SDR11 PN16"
02-03-001-011-090,Fittings,Codo 45°,HDPE,90,3,PN16,TF,0.55,kg,6987.0,Eurostandard,"CODO 45° HDPE TF DE 90 mm (3"") SDR11 PN16"
02-03-001-011-110,Fittings,Codo 45°,HDPE,110,4,PN16,TF,0.82,kg,10546.0,Eurostandard,"CODO 45° HDPE TF DE 110 mm (4"") SDR11 PN16"
02-03-001-011-125,Fittings,Codo 45°,HDPE,125,5,PN16,TF,1.18,kg,13756.0,Koalition,"CODO 45° HDPE TF DE 125 mm (5"") SDR11 PN16"
02-03-001-011-140,Fittings,Codo 45°,HDPE,140,5 1/2,PN16,TF,1.49,kg,,,"CODO 45° HDPE TF DE 140 mm (5 1/2"") SDR11 PN16"
02-03-001-011-160,Fittings,Codo 45°,HDPE,160,6,PN16,TF,2.11,kg,23482.0,Koalition,"CODO 45° HDPE TF DE 160 mm (6"") SDR11 PN16"
02-03-001-011-180,Fittings,Codo 45°,HDPE,180,7,PN16,TF,3.31,kg,,,"CODO 45° HDPE TF DE 180 mm (7"") SDR11 PN16"
02-03-001-011-200,Fittings,Codo 45°,HDPE,200,8,PN16,TF,4.45,kg,37888.0,Koalition,"CODO 45° HDPE TF DE 200 mm (8"") SDR11 PN16"
02-03-001-011-225,Fittings,Codo 45°,HDPE,225,9,PN16,TF,4.79,kg,,,"CODO 45° HDPE TF DE 225 mm (9"") SDR11 PN16"
02-03-001-011-250,Fittings,Codo 45°,HDPE,250,10,PN16,TF,8.02,kg,69976.0,Koalition,"CODO 45° HDPE TF DE 250 mm (10"") SDR11 PN16"
02-03-001-011-280,Fittings,Codo 45°,HDPE,280,11,PN16,TF,11.25,kg,,,"CODO 45° HDPE TF DE 280 mm (11"") SDR11 PN16"
02-03-001-011-315,Fittings,Codo 45°,HDPE,315,12,PN16,TF,15.32,kg,123025.0,Koalition,"CODO 45° HDPE TF DE 315 mm (12"") SDR11 PN16"
02-03-002-017-063,Fittings,Codo 90°,HDPE,63,2,PN10,TF,0.16,kg,4062.0,Eurostandard,"CODO 90° HDPE TF DE 63 mm (2"") SDR17 PN10"
02-03-002-017-075,Fittings,Codo 90°,HDPE,75,2 1/2,PN10,TF,0.34,kg,5210.0,Eurostandard,"CODO 90° HDPE TF DE 75 mm (2 1/2"") SDR17 PN10"
02-03-002-017-090,Fittings,Codo 90°,HDPE,90,3,PN10,TF,0.36,kg,6987.0,Eurostandard,"CODO 90° HDPE TF DE 90 mm (3"") SDR17 PN10"
02-03-002-017-110,Fittings,Codo 90°,HDPE,110,4,PN10,TF,0.56,kg,10546.0,Eurostandard,"CODO 90° HDPE TF DE 110 mm (4"") SDR17 PN10"
02-03-002-017-125,Fittings,Codo 90°,HDPE,125,5,PN10,TF,1.3,kg,20205.0,Koalition,"CODO 90° HDPE TF DE 125 mm (5"") SDR17 PN10"
02-03-002-017-140,Fittings,Codo 90°,HDPE,140,5 1/2,PN10,TF,1.73,kg,,,"CODO 90° HDPE TF DE 140 mm (5 1/2"") SDR17 PN10"
02-03-002-017-160,Fittings,Codo 90°,HDPE,160,6,PN10,TF,2.04,kg,29385.0,Koalition,"CODO 90° HDPE TF DE 160 mm (6"") SDR17 PN10"
02-03-002-017-180,Fittings,Codo 90°,HDPE,180,7,PN10,TF,2.32,kg,,,"CODO 90° HDPE TF DE 180 mm (7"") SDR17 PN10"
02-03-002-017-200,Fittings,Codo 90°,HDPE,200,8,PN10,TF,3.43,kg,55623.0,Koalition,"CODO 90° HDPE TF DE 200 mm (8"") SDR17 PN10"
02-03-002-017-225,Fittings,Codo 90°,HDPE,225,9,PN10,TF,4.7,kg,,,"CODO 90° HDPE TF DE 225 mm (9"") SDR17 PN10"
02-03-002-017-250,Fittings,Codo 90°,HDPE,250,10,PN10,TF,5.21,kg,94888.0,Koalition,"CODO 90° HDPE TF DE 250 mm (10"") SDR17 PN10"
02-03-002-017-280,Fittings,Codo 90°,HDPE,280,11,PN10,TF,8.09,kg,,,"CODO 90° HDPE TF DE 280 mm (11"") SDR17 PN10"
02-03-002-017-315,Fittings,Codo 90°,HDPE,315,12,PN10,TF,11.03,kg,161823.0,Koalition,"CODO 90° HDPE TF DE 315 mm (12"") SDR17 PN10"
02-03-002-011-032,Fittings,Codo 90°,HDPE,32,1,PN16,TF,0.05,kg,,,"CODO 90° HDPE TF DE 32 mm (1"") SDR11 PN16"
02-03-002-011-040,Fittings,Codo 90°,HDPE,40,1 1/4,PN16,TF,0.08,kg,,,"CODO 90° HDPE TF DE 40 mm (1 1/4"") SDR11 PN16"
02-03-002-011-050,Fittings,Codo 90°,HDPE,50,1 1/2,PN16,TF,0.13,kg,3294.0,Eurostandard,"CODO 90° HDPE TF DE 50 mm (1 1/2"") SDR11 PN16"
02-03-002-011-063,Fittings,Codo 90°,HDPE,63,2,PN16,TF,0.22,kg,4062.0,Eurostandard,"CODO 90° HDPE TF DE 63 mm (2"") SDR11 PN16"
02-03-002-011-075,Fittings,Codo 90°,HDPE,75,2 1/2,PN16,TF,0.36,kg,5210.0,Eurostandard,"CODO 90° HDPE TF DE 75 mm (2 1/2"") SDR11 PN16"
02-03-002-011-090,Fittings,Codo 90°,HDPE,90,3,PN16,TF,0.54,kg,6987.0,Eurostandard,"CODO 90° HDPE TF DE 90 mm (3"") SDR11 PN16"
02-03-002-011-110,Fittings,Codo 90°,HDPE,110,4,PN16,TF,1.26,kg,10546.0,Eurostandard,"CODO 90° HDPE TF DE 110 mm (4"") SDR11 PN16"
02-03-002-011-125,Fittings,Codo 90°,HDPE,125,5,PN16,TF,1.41,kg,20205.0,Koalition,"CODO 90° HDPE TF DE 125 mm (5"") SDR11 PN16"
02-03-002-011-140,Fittings,Codo 90°,HDPE,140,5 1/2,PN16,TF,1.88,kg,,,"CODO 90° HDPE TF DE 140 mm (5 1/2"") SDR11 PN16"
02-03-002-011-160,Fittings,Codo 90°,HDPE,160,6,PN16,TF,2.55,kg,29385.0,Koalition,"CODO 90° HDPE TF DE 160 mm (6"") SDR11 PN16"
02-03-002-011-180,Fittings,Codo 90°,HDPE,180,7,PN16,TF,3.72,kg,,,"CODO 90° HDPE TF DE 180 mm (7"") SDR11 PN16"
02-03-002-011-200,Fittings,Codo 90°,HDPE,200,8,PN16,TF,5.12,kg,55623.0,Koalition,"CODO 90° HDPE TF DE 200 mm (8"") SDR11 PN16"
02-03-002-011-225,Fittings,Codo 90°,HDPE,225,9,PN16,TF,6.36,kg,,,"CODO 90° HDPE TF DE 225 mm (9"") SDR11 PN16"
02-03-002-011-250,Fittings,Codo 90°,HDPE,250,10,PN16,TF,8.02,kg,94888.0,Koalition,"CODO 90° HDPE TF DE 250 mm (10"") SDR11 PN16"
02-03-002-011-280,Fittings,Codo 90°,HDPE,280,11,PN16,TF,11.25,kg,,,"CODO 90° HDPE TF DE 280 mm (11"") SDR11 PN16"
02-03-002-011-315,Fittings,Codo 90°,HDPE,315,12,PN16,TF,15.32,kg,161823.0,Koalition,"CODO 90° HDPE TF DE 315 mm (12"") SDR11 PN16"
02-03-003-011-075-063,Fittings,Reduccion,HDPE,75,2 1/2-2,PN16,TF,0.21,kg,2646.0,Eurostandard,"REDUCCION HDPE TF DE 75-63 mm (2 1/2""-2"") SDR11 PN16"
02-03-003-011-090-063,Fittings,Reduccion,HDPE,90,3-2,PN16,TF,0.3,kg,3360.0,Eurostandard,"REDUCCION HDPE TF DE 90-63 mm (3""-2"") SDR11 PN16"
02-03-003-011-090-075,Fittings,Reduccion,HDPE,90,3-2 1/2,PN16,TF,0.33,kg,3360.0,Eurostandard,"REDUCCION HDPE TF DE 90-75 mm (3""-2 1/2"") SDR11 PN16"
02-03-003-011-110-063,Fittings,Reduccion,HDPE,110,4-2,PN16,TF,0.45,kg,5040.0,Eurostandard,"REDUCCION HDPE TF DE 110-63 mm (4""-2"") SDR11 PN16"
02-03-003-011-110-075,Fittings,Reduccion,HDPE,110,4-2 1/2,PN16,TF,0.48,kg,5040.0,Eurostandard,"REDUCCION HDPE TF DE 110-75 mm (4""-2 1/2"") SDR11 PN16"
02-03-003-011-110-090,Fittings,Reduccion,HDPE,110,4-3,PN16,TF,0.47,kg,5040.0,Eurostandard,"REDUCCION HDPE TF DE 110-90 mm (4""-3"") SDR11 PN16"
02-03-003-011-125-090,Fittings,Reduccion,HDPE,125,5-3,PN16,TF,0.66,kg,,,"REDUCCION HDPE TF DE 125-90 mm (5""-3"") SDR11 PN16"
02-03-003-011-125-110,Fittings,Reduccion,HDPE,125,5-4,PN16,TF,0.8,kg,,,"REDUCCION HDPE TF DE 125-110 mm (5""-4"") SDR11 PN16"
02-03-003-011-140-110,Fittings,Reduccion,HDPE,140,5 1/2-4,PN16,TF,0.92,kg,,,"REDUCCION HDPE TF DE 140-110 mm (5 1/2""-4"") SDR11 PN16"
02-03-003-011-140-125,Fittings,Reduccion,HDPE,140,5 1/2-5,PN16,TF,1.02,kg,,,"REDUCCION HDPE TF DE 140-125 mm (5 1/2""-5"") SDR11 PN16"
02-03-003-011-160-090,Fittings,Reduccion,HDPE,160,6-3,PN16,TF,1.11,kg,,,"REDUCCION HDPE TF DE 160-90 mm (6""-3"") SDR11 PN16"
02-03-003-011-160-110,Fittings,Reduccion,HDPE,160,6-4,PN16,TF,1.2,kg,,,"REDUCCION HDPE TF DE 160-110 mm (6""-4"") SDR11 PN16"
